"Folder","ID","Person","TS.of.data.collection","Researcher.Initial","Signal.ID","Date","Weather","Number.of.people.in.group","Age_Child","Age_Teenager","Age_Young_adult","Age_Middle_aged_adult","Age_Older_adult_over_65","Age_Adult_of_unknown_age","Age_ChildTeen","Age_Adult","Gender_Male","Gender_Female","Gender_Unknown_gender","OC_Stroller","OC_Carrying_load","OC_Wheelchair","OC_Skateboard","OC_Scooter","OC_Bicycle","OC_Distracted","OC_Others","Crosswalk.ID","Crossing.location","Crossing.direction","Ped.TS.at.CP.1","Ped.TS.at.CP.2","Ped.TS.at.CP.Diff","RT.queue.length","About.Ped","About.overall.conflict","Vehicle","Stop.location","TS.CP","Reaction.to.conflict","Ped.Reaction","Type","About.Conflict","Encroachment_Time_Pre","Encroachment_Time_Post","Encroachment_Time","Encroachment.Car.Before.Ped","Encroachment.Car.After.Ped","Encroachment.Car.Same.Ped","Signal","Location","Corner","RT","Start","End","Duration","P_RT","P_P1","P_P2","P_Notes","SKEWED","CORNER","BIKE_LN","BIKE_LOC","RT_LNS","REC_LNS","CHANNEL","CURB_RAD","CW_DIST","SB_DIST","RAMPS","CR_TYPE","EXTENSION","Street.Lt","CWType1","RTOR","CWType2","RTNotSig","OnRamp","OffRamp","LAT","LONG","AAD","area_sqmi_qtmi","per_res_qtmi","per_com_qtmi","per_ind_qtmi","per_vac_qtmi","per_other_qtmi","intden_qtmi","per4wy_qtmi","worship_qtmi","schools_qtmi","park_sqmi_qtmi","popden_000_qtmi","empden_000_qtmi","income_000_qtmi","avgveh_qtmi","hhsize_qtmi","stops_qtmi","stopden_qtmi","highway","local_road","major_road","AADT_30M_Buffer","PEDCP1_ped1","PEDCP1_ped2","PEDCP1_veh","PEDCP2_ped1","PEDCP2_ped2","PEDCP2_veh","VEHCP_ped1","VEHCP_ped2","VEHCP_veh","PEDCP_veh","PEDCP_ped","VEHCP_ped","skyc_%","air_temp_f","dew_point_f","uwnd_mps","vwnd_mps","hourly_precip_in","Weekday","Weekend","Hour","TOD1","TOD2","AMPeak","PMPeak"
"2021-09-14 5306",17,"BN",2022-02-16 11:42:00,"BN",5306,2021-09-15,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-15 20:07:11,2021-09-15 20:07:11,0,"1",NA,NA,1,"Before the first crosswalk",2021-09-15 20:07:14,"Driver fully stopped","No obvious reaction","Pickup Truck",NA,-3,3,3,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",0,77.4,39.3,-0.53,2.62,0,"Wed",FALSE,"20","1820","1805",FALSE,FALSE
"2021-09-14 5306",26,"BN",2022-02-16 12:09:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 15:44:52,2021-09-14 15:44:52,0,"3",NA,NA,1,"Before the first crosswalk",2021-09-14 15:44:56,"No obvious reaction","No obvious reaction","SUV",NA,-4,4,4,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",2,75.7,36.8,-1.22,-1.28,0,"Tue",FALSE,"15","1517","1217",FALSE,FALSE
"2021-09-14 5306",27,"BN",2022-02-16 12:11:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-14 16:00:12,2021-09-14 16:00:12,0,"2",NA,NA,1,"Before the first crosswalk",2021-09-14 16:00:18,"No obvious reaction","No obvious reaction","Sedan",NA,-6,6,6,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",2,75.7,36.8,-1.22,-1.28,0,"Tue",FALSE,"16","1517","1217",FALSE,TRUE
"2021-09-14 5306",28,"BN",2022-02-16 12:12:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-14 16:12:35,2021-09-14 16:12:35,0,"1",NA,NA,1,"Did not stop",2021-09-14 16:12:39,"Driver slowed down","No obvious reaction","Sedan",NA,-4,4,4,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",2,75.7,36.8,-1.22,-1.28,0,"Tue",FALSE,"16","1517","1217",FALSE,TRUE
"2021-09-14 5306",32,"BN",2022-02-16 20:58:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 16:48:14,2021-09-14 16:48:14,0,"0",NA,NA,1,"Did not stop",2021-09-14 16:48:08,"No obvious reaction","No obvious reaction","Pickup Truck",NA,6,-6,-6,TRUE,FALSE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Flashing Don't Walk","Green",NA,"Flashing Don't Walk","Green",NA,"Flashing Don't Walk","Green","Green","FDW","FDW",2,77.5,36.3,-0.78,-0.74,0,"Tue",FALSE,"16","1517","1217",FALSE,TRUE
"2021-09-14 5306",33,"BN",2022-02-16 21:01:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 16:57:26,2021-09-14 16:57:26,0,"2",NA,NA,1,"Before the first crosswalk",2021-09-14 16:57:21,"No obvious reaction","No obvious reaction","Sedan",NA,5,-5,-5,TRUE,FALSE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Solid Don't Walk","Red","Green","Walk","SDW",2,77.5,36.3,-0.78,-0.74,0,"Tue",FALSE,"16","1517","1217",FALSE,TRUE
"2021-09-14 5306",33,"BN",2022-02-16 21:01:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 16:57:26,2021-09-14 16:57:26,0,"2",NA,NA,2,"Before the first crosswalk",2021-09-14 16:57:30,"Driver fully stopped","No obvious reaction","SUV",NA,-4,4,4,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",2,77.5,36.3,-0.78,-0.74,0,"Tue",FALSE,"16","1517","1217",FALSE,TRUE
"2021-09-14 5306",34,"BN",2022-02-16 21:04:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 17:12:26,2021-09-14 17:12:26,0,"1",NA,NA,1,"Before the first crosswalk",2021-09-14 17:12:30,"Driver fully stopped","No obvious reaction","Sedan",NA,-4,4,4,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",2,77.5,36.3,-0.78,-0.74,0,"Tue",FALSE,"17","1517","1217",FALSE,TRUE
"2021-09-14 5306",35,"BN",2022-02-16 21:07:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 17:27:29,2021-09-14 17:27:29,0,"1",NA,NA,1,"Did not stop",2021-09-14 17:27:32,"No obvious reaction","No obvious reaction","Sedan",NA,-3,3,3,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",2,77.5,36.3,-0.78,-0.74,0,"Tue",FALSE,"17","1517","1217",FALSE,TRUE
"2021-09-14 5306",35,"BN",2022-02-16 21:07:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 17:27:29,2021-09-14 17:27:29,0,"1",NA,NA,2,"Did not stop",2021-09-14 17:27:35,"No obvious reaction","No obvious reaction","Sedan",NA,-6,6,6,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",2,77.5,36.3,-0.78,-0.74,0,"Tue",FALSE,"17","1517","1217",FALSE,TRUE
"2021-09-14 5306",36,"BN",2022-02-16 21:13:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 18:44:42,2021-09-14 18:44:42,0,"3",NA,NA,1,"Between the first and second crosswalk",2021-09-14 18:44:45,"Driver fully stopped","No obvious reaction","SUV",NA,-3,3,3,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",0,78,34.8,-0.16,-0.01,0,"Tue",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-14 5306",36,"BN",2022-02-16 21:13:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 18:44:42,2021-09-14 18:44:42,0,"3",NA,NA,2,"Did not stop",2021-09-14 18:44:47,"No obvious reaction","No obvious reaction","Sedan",NA,-5,5,5,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",0,78,34.8,-0.16,-0.01,0,"Tue",FALSE,"18","1820","1805",FALSE,FALSE
"2021-09-14 5306",38,"BN",2022-02-16 21:17:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-14 19:01:16,2021-09-14 19:01:16,0,"1",NA,NA,1,"Did not stop",2021-09-14 19:01:17,"Driver slowed down","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-1,1,1,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",0,78,34.8,-0.16,-0.01,0,"Tue",FALSE,"19","1820","1805",FALSE,FALSE
"2021-09-14 5306",40,"BN",2022-02-16 21:24:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-09-14 19:07:27,2021-09-14 19:07:27,0,"2",NA,NA,1,"Between the first and second crosswalk",2021-09-14 19:07:30,"Driver fully stopped","No obvious reaction","SUV",NA,-3,3,3,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Flashing Don't Walk","Green",NA,"Flashing Don't Walk","Green",NA,"Flashing Don't Walk","Green","Green","FDW","FDW",0,78,34.8,-0.16,-0.01,0,"Tue",FALSE,"19","1820","1805",FALSE,FALSE
"2021-09-14 5306",41,"BN",2022-02-16 21:26:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 19:16:44,2021-09-14 19:16:44,0,"0",NA,NA,1,"Did not stop",2021-09-14 19:16:36,"No obvious reaction","No obvious reaction","Sedan",NA,8,-8,-8,TRUE,FALSE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Solid Don't Walk","Red","Green","Walk","SDW",0,78,34.8,-0.16,-0.01,0,"Tue",FALSE,"19","1820","1805",FALSE,FALSE
"2021-09-14 5306",41,"BN",2022-02-16 21:26:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 19:16:44,2021-09-14 19:16:44,0,"0",NA,NA,2,"Did not stop",2021-09-14 19:16:49,"No obvious reaction","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",0,78,34.8,-0.16,-0.01,0,"Tue",FALSE,"19","1820","1805",FALSE,FALSE
"2021-09-14 5306",43,"BN",2022-02-16 21:29:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 19:27:40,2021-09-14 19:27:40,0,"1",NA,NA,1,"Did not stop",2021-09-14 19:27:42,"Driver slowed down","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-2,2,2,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Flashing Don't Walk","Green",NA,"Flashing Don't Walk","Green",NA,"Flashing Don't Walk","Green","Green","FDW","FDW",0,78,34.8,-0.16,-0.01,0,"Tue",FALSE,"19","1820","1805",FALSE,FALSE
"2021-09-14 5306",44,"BN",2022-02-16 21:32:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 19:42:52,2021-09-14 19:42:52,0,"1",NA,NA,1,"Did not stop",2021-09-14 19:42:48,"No obvious reaction","No obvious reaction","SUV",NA,4,-4,-4,TRUE,FALSE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",0,75.1,36.9,0,0,0,"Tue",FALSE,"19","1820","1805",FALSE,FALSE
"2021-09-14 5306",44,"BN",2022-02-16 21:32:00,"BN",5306,2021-09-14,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-09-14 19:42:52,2021-09-14 19:42:52,0,"1",NA,NA,2,"Did not stop",2021-09-14 19:42:54,"No obvious reaction","No obvious reaction","SUV",NA,-2,2,2,FALSE,TRUE,FALSE,5306,"Main St / US-89/91 @ 400 N / US-89, LGN","SE","NB RT",2021-09-14 15:39:00,2021-09-16 08:35:00,40.9333333333489,2,NA,2,NA,FALSE,2,FALSE,NA,1,0,FALSE,42,12,2,1,"Diagonal",FALSE,TRUE,"No Crossing",FALSE,"Standard",FALSE,FALSE,FALSE,41.73907982,-111.8347528,326.959369764684,0.154319589,16.71754204,44.0088677,0,6.11616005,6.764352204,77.76070466,58.33333333,0,0,0,6.380008089,16.45633363,29.3992,1.519266935,2.43464282,8,51.84046977,1,1,0,24993.5933,NA,"Walk","Green",NA,"Walk","Green",NA,"Walk","Green","Green","Walk","Walk",0,75.1,36.9,0,0,0,"Tue",FALSE,"19","1820","1805",FALSE,FALSE
