"ID","Folder","Person","TS.of.data.collection","Researcher.Initial","Signal.ID","Date","Weather","Number.of.people.in.group","Age_Child","Age_Teenager","Age_Young_adult","Age_Middle_aged_adult","Age_Older_adult_over_65","Age_Adult_of_unknown_age","Age_ChildTeen","Age_Adult","Gender_Male","Gender_Female","Gender_Unknown_gender","OC_Stroller","OC_Carrying_load","OC_Wheelchair","OC_Skateboard","OC_Scooter","OC_Bicycle","OC_Distracted","OC_Others","Crosswalk.ID","Crossing.location","Crossing.direction","Ped.TS.at.CP.1","Ped.TS.at.CP.2","Ped.TS.at.CP.Diff","RT.queue.length","About.Ped","About.overall.conflict","Vehicle","Stop.location","TS.CP","Reaction.to.conflict","Ped.Reaction","Type","About.Conflict","Encroachment_Time_Pre","Encroachment_Time_Post","Encroachment_Time","Encroachment.Car.Before.Ped","Encroachment.Car.After.Ped","Encroachment.Car.Same.Ped"
2177,"2021-11-18 7122","PB",2022-09-09 00:08:00,"JB",7122,2021-11-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2021-11-19 15:38:02,2021-11-19 15:38:02,0,"0","construction worker",NA,1,"Did not stop",2021-11-19 15:37:54,"No obvious reaction","No obvious reaction","Sedan","vehicle went before ped",8,-8,-8,TRUE,FALSE,FALSE
2180,"2021-11-18 7122","PB",2022-09-09 00:25:00,"JB",7122,2021-11-19,"Clear",1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 16:01:50,2021-11-19 16:01:50,0,"4",NA,NA,1,"Did not stop",2021-11-19 16:01:54,"Driver slowed down","No obvious reaction","SUV",NA,-4,4,4,FALSE,TRUE,FALSE
2182,"2021-11-18 7122","PB",2022-09-09 00:47:00,"JB",7122,2021-11-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"walking dog","First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2021-11-19 16:38:14,2021-11-19 16:38:14,0,"0",NA,NA,1,"Did not stop",2021-11-19 16:38:05,"No obvious reaction","No obvious reaction","Sedan",NA,9,-9,-9,TRUE,FALSE,FALSE
2186,"2022-05-19 6046","MB",2022-07-08 15:59:00,"MB",6046,2022-05-19,"Clear",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 14:27:31,2022-05-19 14:27:31,0,"1",NA,NA,1,"Before the first crosswalk",2022-05-19 14:27:37,"Driver fully stopped","No obvious reaction","SUV",NA,-6,6,6,FALSE,TRUE,FALSE
2193,"2022-05-19 6046","MB",2022-07-08 16:11:00,"MB",6046,2022-05-19,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 14:48:17,2022-05-19 14:48:17,0,"1",NA,NA,1,"Between the first and second crosswalk",2022-05-19 14:48:21,"Driver fully stopped","Slowed down to avoid collision","Sedan",NA,-4,4,4,FALSE,TRUE,FALSE
2210,"2022-05-19 6046","MB",2022-07-11 10:43:00,"MB",6046,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:15:41,2022-05-19 17:15:41,0,"1",NA,NA,1,"Before the first crosswalk",2022-05-19 17:15:39,"No obvious reaction","Stopped and waited for the vehicle","Van (mini van, sprinter van, etc.)","turned before the pedestrian could",2,-2,-2,TRUE,FALSE,FALSE
2212,"2022-05-19 6046","MB",2022-07-11 10:52:00,"MB",6046,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:42:38,2022-05-19 17:42:38,0,"1",NA,NA,1,"Before the first crosswalk",2022-05-19 17:42:42,"No obvious reaction","No obvious reaction","Pickup Truck","turned after ped made it to middle point; Turned from the middle lane going straight, cut off other vehicles",-4,4,4,FALSE,TRUE,FALSE
2212,"2022-05-19 6046","MB",2022-07-11 10:52:00,"MB",6046,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:42:38,2022-05-19 17:42:38,0,"1",NA,NA,2,"Did not stop",2022-05-19 17:42:45,"Driver slowed down","No obvious reaction","SUV",NA,-7,7,7,FALSE,TRUE,FALSE
2214,"2022-05-19 6046","MB",2022-07-11 10:58:00,"MB",6046,2022-05-19,"Clear",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:58:55,2022-05-19 17:58:55,0,"0",NA,NA,1,"Did not stop",2022-05-19 17:59:02,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-7,7,7,FALSE,TRUE,FALSE
2216,"2022-05-19 6046","MB",2022-07-11 11:04:00,"MB",6046,2022-05-19,"Clear",3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-19 18:27:43,2022-05-19 18:27:43,0,"0",NA,NA,1,"Did not stop",2022-05-19 18:27:49,"Driver slowed down","No obvious reaction","Sedan",NA,-6,6,6,FALSE,TRUE,FALSE
2218,"2022-05-19 6046","MB",2022-07-13 15:37:00,"MB",6046,2022-05-19,"Rain (actively raining, or wet roadways)",2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 19:26:16,2022-05-19 19:26:16,0,"0",NA,NA,1,"Before the first crosswalk",2022-05-19 19:26:06,"No obvious reaction","Stopped and waited for the vehicle","SUV","Before crossing",10,-10,-10,TRUE,FALSE,FALSE
2221,"2022-05-19 6046","MB",2022-07-13 16:06:00,"MB",6046,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 20:54:28,2022-05-19 20:54:28,0,"0",NA,NA,1,"Did not stop",2022-05-19 20:54:26,"No obvious reaction","Slowed down to avoid collision","SUV","Biker crossed without pushing button, ped light not active",2,-2,-2,TRUE,FALSE,FALSE
2224,"2022-05-19 6046","MB",2022-08-08 15:55:00,"MB",6046,2022-05-20,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-20 11:35:10,2022-05-20 11:35:10,0,"1",NA,NA,1,"Before the first crosswalk",2022-05-20 11:35:05,"Driver fully stopped","Stopped and waited for the vehicle","SUV",NA,5,-5,-5,TRUE,FALSE,FALSE
2226,"2022-05-19 6046","MB",2022-08-08 16:29:00,"MB",6046,2022-05-20,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"walking dog","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-20 12:12:33,2022-05-20 12:12:33,0,"1",NA,NA,1,"Did not stop",2022-05-20 12:12:35,"Driver slowed down","No obvious reaction","Large truck (Semi-Truck, Fedex Truck, Uhaul)",NA,-2,2,2,FALSE,TRUE,FALSE
2232,"2022-05-19 7355","AA",2022-07-27 11:42:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 11:42:46,2022-05-19 11:42:46,0,"4",NA,NA,1,"Inside the first crosswalk",2022-05-19 11:42:48,"Driver fully stopped","Ran to avoid collision","SUV","One pedestrian started to run while the other continued to walk.",-2,2,2,FALSE,TRUE,FALSE
2232,"2022-05-19 7355","AA",2022-07-27 11:42:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 11:42:46,2022-05-19 11:42:46,0,"4",NA,NA,2,"Did not stop",2022-05-19 11:42:54,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-8,8,8,FALSE,TRUE,FALSE
2233,"2022-05-19 7355","AA",2022-07-27 11:44:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-19 11:43:01,2022-05-19 11:43:01,0,"2",NA,NA,1,"Did not stop",2022-05-19 11:42:54,"Driver sped up","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,7,-7,-7,TRUE,FALSE,FALSE
2233,"2022-05-19 7355","AA",2022-07-27 11:44:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-19 11:43:01,2022-05-19 11:43:01,0,"2",NA,NA,2,"Did not stop",2022-05-19 11:42:56,"Driver sped up","No obvious reaction","Vehicle Pulling a Trailer",NA,5,-5,-5,TRUE,FALSE,FALSE
2233,"2022-05-19 7355","AA",2022-07-27 11:44:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-19 11:43:01,2022-05-19 11:43:01,0,"2",NA,NA,3,"Did not stop",2022-05-19 11:43:05,"Driver slowed down","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-4,4,4,FALSE,TRUE,FALSE
2235,"2022-05-19 7355","AA",2022-07-27 11:52:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-19 11:47:20,2022-05-19 11:47:20,0,"1",NA,NA,1,"Did not stop",2022-05-19 11:47:15,"Driver sped up","No obvious reaction","SUV",NA,5,-5,-5,TRUE,FALSE,FALSE
2235,"2022-05-19 7355","AA",2022-07-27 11:52:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-19 11:47:20,2022-05-19 11:47:20,0,"1",NA,NA,2,"Did not stop",2022-05-19 11:47:17,"Driver sped up","No obvious reaction","Sedan",NA,3,-3,-3,TRUE,FALSE,FALSE
2235,"2022-05-19 7355","AA",2022-07-27 11:52:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-19 11:47:20,2022-05-19 11:47:20,0,"1",NA,NA,3,"Did not stop",2022-05-19 11:47:24,"Driver slowed down","No obvious reaction","Sedan",NA,-4,4,4,FALSE,TRUE,FALSE
2236,"2022-05-19 7355","AA",2022-07-28 20:43:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-19 12:45:46,2022-05-19 12:45:46,0,"0",NA,NA,1,"Did not stop",2022-05-19 12:45:38,"Driver slowed down","No obvious reaction","Sedan",NA,8,-8,-8,TRUE,FALSE,FALSE
2237,"2022-05-19 7355","AA",2022-07-28 21:02:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 13:17:22,2022-05-19 13:17:22,0,"1",NA,NA,1,"Before the first crosswalk",2022-05-19 13:17:12,"Driver fully stopped","No obvious reaction","Vehicle Pulling a Trailer",NA,10,-10,-10,TRUE,FALSE,FALSE
2237,"2022-05-19 7355","AA",2022-07-28 21:02:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 13:17:22,2022-05-19 13:17:22,0,"1",NA,NA,2,"Did not stop",2022-05-19 13:17:17,"Driver sped up","No obvious reaction","SUV",NA,5,-5,-5,TRUE,FALSE,FALSE
2237,"2022-05-19 7355","AA",2022-07-28 21:02:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 13:17:22,2022-05-19 13:17:22,0,"1",NA,NA,3,"Did not stop",2022-05-19 13:17:25,"Driver slowed down","No obvious reaction","Pickup Truck",NA,-3,3,3,FALSE,TRUE,FALSE
2239,"2022-05-19 7355","AA",2022-07-31 11:17:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 16:37:22,2022-05-19 16:37:22,0,"1",NA,NA,1,"Did not stop",2022-05-19 16:37:24,"Driver slowed down","No obvious reaction","Sedan",NA,-2,2,2,FALSE,TRUE,FALSE
2239,"2022-05-19 7355","AA",2022-07-31 11:17:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 16:37:22,2022-05-19 16:37:22,0,"1",NA,NA,2,"Did not stop",2022-05-19 16:37:33,"No obvious reaction","No obvious reaction","Pickup Truck",NA,-11,11,11,FALSE,TRUE,FALSE
2240,"2022-05-19 7355","AA",2022-07-31 11:38:00,"AA",7355,2022-05-19,"Clear",2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:15:33,2022-05-19 17:15:33,0,"5+",NA,NA,1,"Before the first crosswalk",2022-05-19 17:15:37,"Driver fully stopped","No obvious reaction","SUV",NA,-4,4,4,FALSE,TRUE,FALSE
2240,"2022-05-19 7355","AA",2022-07-31 11:38:00,"AA",7355,2022-05-19,"Clear",2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:15:33,2022-05-19 17:15:33,0,"5+",NA,NA,2,"Did not stop",2022-05-19 17:15:39,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-6,6,6,FALSE,TRUE,FALSE
2241,"2022-05-19 7355","AA",2022-07-31 11:44:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:20:12,2022-05-19 17:20:12,0,"5+",NA,NA,1,"Between the first and second crosswalk",2022-05-19 17:20:19,"Driver fully stopped","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-7,7,7,FALSE,TRUE,FALSE
2241,"2022-05-19 7355","AA",2022-07-31 11:44:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:20:12,2022-05-19 17:20:12,0,"5+",NA,NA,2,"Did not stop",2022-05-19 17:20:23,"No obvious reaction","No obvious reaction","SUV",NA,-11,11,11,FALSE,TRUE,FALSE
2242,"2022-05-19 7355","AA",2022-07-31 11:46:00,"AA",7355,2022-05-19,"Clear",2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-19 17:20:14,2022-05-19 17:20:14,0,"5+",NA,NA,1,"Between the first and second crosswalk",2022-05-19 17:20:19,"Driver fully stopped","Sped up to avoid collision","Van (mini van, sprinter van, etc.)","Initially slowed down as if to let the vehicle turn, then sped up because the vehicle was waiting for them to reach the curb.",-5,5,5,FALSE,TRUE,FALSE
2243,"2022-05-19 7355","AA",2022-07-31 11:51:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"seems to be wheeling some device next to him","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:25:38,2022-05-19 17:25:38,0,"5+",NA,NA,1,"Inside the first crosswalk",2022-05-19 17:25:41,"Driver fully stopped","Ran to avoid collision","Sedan",NA,-3,3,3,FALSE,TRUE,FALSE
2243,"2022-05-19 7355","AA",2022-07-31 11:51:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"seems to be wheeling some device next to him","Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:25:38,2022-05-19 17:25:38,0,"5+",NA,NA,2,"Did not stop",2022-05-19 17:25:43,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-5,5,5,FALSE,TRUE,FALSE
2244,"2022-05-19 7355","AA",2022-07-31 13:34:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:36:57,2022-05-19 17:36:57,0,"1",NA,NA,1,"Inside the first crosswalk",2022-05-19 17:36:49,"Driver fully stopped","No obvious reaction","SUV",NA,8,-8,-8,TRUE,FALSE,FALSE
2244,"2022-05-19 7355","AA",2022-07-31 13:34:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:36:57,2022-05-19 17:36:57,0,"1",NA,NA,2,"Did not stop",2022-05-19 17:36:53,"Driver sped up","Stopped and waited for the vehicle","SUV",NA,4,-4,-4,TRUE,FALSE,FALSE
2244,"2022-05-19 7355","AA",2022-07-31 13:34:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 17:36:57,2022-05-19 17:36:57,0,"1",NA,NA,3,"Did not stop",2022-05-19 17:36:59,"Driver slowed down","No obvious reaction","SUV",NA,-2,2,2,FALSE,TRUE,FALSE
2247,"2022-05-19 7355","AA",2022-07-31 13:53:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 18:01:38,2022-05-19 18:01:38,0,"3",NA,NA,1,"Did not stop",2022-05-19 18:01:30,"Driver slowed down","No obvious reaction","Sedan",NA,8,-8,-8,TRUE,FALSE,FALSE
2247,"2022-05-19 7355","AA",2022-07-31 13:53:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 18:01:38,2022-05-19 18:01:38,0,"3",NA,NA,2,"Did not stop",2022-05-19 18:01:34,"Driver slowed down","No obvious reaction","Sedan",NA,4,-4,-4,TRUE,FALSE,FALSE
2247,"2022-05-19 7355","AA",2022-07-31 13:53:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 18:01:38,2022-05-19 18:01:38,0,"3",NA,NA,3,"Inside the first crosswalk",2022-05-19 18:01:43,"Driver fully stopped","No obvious reaction","SUV",NA,-5,5,5,FALSE,TRUE,FALSE
2247,"2022-05-19 7355","AA",2022-07-31 13:53:00,"AA",7355,2022-05-19,"Clear",1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 18:01:38,2022-05-19 18:01:38,0,"3",NA,NA,4,"Did not stop",2022-05-19 18:01:46,"No obvious reaction","No obvious reaction","Van (mini van, sprinter van, etc.)",NA,-8,8,8,FALSE,TRUE,FALSE
2250,"2022-05-19 7355","AA",2022-07-31 20:02:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 19:36:15,2022-05-19 19:36:15,0,"2",NA,NA,1,"Did not stop",2022-05-19 19:36:12,"Driver slowed down","No obvious reaction","SUV",NA,3,-3,-3,TRUE,FALSE,FALSE
2250,"2022-05-19 7355","AA",2022-07-31 20:02:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-19 19:36:15,2022-05-19 19:36:15,0,"2",NA,NA,2,"Did not stop",2022-05-19 19:36:18,"Driver slowed down","Ran to avoid collision","SUV",NA,-3,3,3,FALSE,TRUE,FALSE
2251,"2022-05-19 7355","AA",2022-07-31 20:10:00,"AA",7355,2022-05-19,"Clear",2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"Second crosswalk","In the crosswalk or the crosswalk area","Approaching Curb",2022-05-19 19:48:43,2022-05-19 19:48:43,0,"1",NA,NA,1,"Did not stop",2022-05-19 19:48:46,"Driver slowed down","Sped up to avoid collision","Sedan",NA,-3,3,3,FALSE,TRUE,FALSE
2254,"2022-05-19 7355","AA",2022-08-09 19:07:00,"AA",7355,2022-05-20,"Clear",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"First crosswalk","In the crosswalk or the crosswalk area","Leaving Curb",2022-05-20 08:02:32,2022-05-20 08:02:32,0,"1",NA,NA,1,"Did not stop",2022-05-20 08:02:23,"Driver slowed down","No obvious reaction","SUV",NA,9,-9,-9,TRUE,FALSE,FALSE
